"";"Site";"Year";"Plot";"Species";"log_flow";"snowmelt_DOY";"lag_Temp_fall";"Temp_summer";"log_lag_flow"
"251";"High_Arctic";2004;"Pap4";"PAP";0,343589704390077;175,6;-7,096;5,042;0,482426149244293
"252";"High_Arctic";2004;"Sal1";"SAL_male";2,98467132619457;NA;-7,096;5,042;3,5019472847623
"253";"High_Arctic";2004;"Sal1";"SAL_female";3,32395630131871;NA;-7,096;5,042;3,61037722595898
"254";"High_Arctic";2004;"Sal2";"SAL_male";1,65822807660353;167,712160926547;-7,096;5,042;1,43983512804792
"255";"High_Arctic";2004;"Sal2";"SAL_female";1,97546895129686;167,712160926547;-7,096;5,042;1,86562931779451
"256";"High_Arctic";2004;"Sal3";"SAL_male";3,00815479355255;NA;-7,096;5,042;2,9041650800285
"257";"High_Arctic";2004;"Sal3";"SAL_female";2,65464942437509;NA;-7,096;5,042;2,32727770558442
"258";"High_Arctic";2004;"Sal4";"SAL_male";2,65535241210176;165,426778363963;-7,096;5,042;2,53923699433305
"259";"High_Arctic";2004;"Sal4";"SAL_female";2,54160199346455;165,426778363963;-7,096;5,042;2,34660197841082
"260";"High_Arctic";2004;"Sal5";"SAL_male";1,89160480419777;169,27951678569;-7,096;5,042;1,62531126159039
"261";"High_Arctic";2004;"Sal5";"SAL_female";2,278292400425;169,27951678569;-7,096;5,042;1,88555334851442
"262";"High_Arctic";2004;"Sal6";"SAL_male";2,73501664933202;174,9;-7,096;5,042;NA
"263";"High_Arctic";2004;"Sal6";"SAL_female";2,95699144523756;174,9;-7,096;5,042;2,15524450509534
"264";"High_Arctic";2004;"Sal7";"SAL_male";2,42921774392741;174,672205385559;-7,096;5,042;2,22245904851476
"265";"High_Arctic";2004;"Sal7";"SAL_female";2,25444471766611;174,672205385559;-7,096;5,042;1,97129938306013
"266";"High_Arctic";2004;"Sax1";"SAX";4,20677999155189;NA;-7,096;5,042;5,16072057853359
"267";"High_Arctic";2004;"Sax2";"SAX";4,58832916879206;NA;-7,096;5,042;4,5485998344997
"268";"High_Arctic";2004;"Sax3";"SAX";4,12552017969055;NA;-7,096;5,042;3,94931879017184
"269";"High_Arctic";2004;"Sil1";"SIL";5,13914576965278;NA;-7,096;5,042;5,14248193498991
"270";"High_Arctic";2004;"Sil2";"SIL";5,46098878441887;NA;-7,096;5,042;5,03584809656766
"271";"High_Arctic";2004;"Sil3";"SIL";4,28908863901461;NA;-7,096;5,042;4,61512051684126
"272";"High_Arctic";2004;"Sil4";"SIL";6,23441072571837;173,940194480763;-7,096;5,042;6,67834211465433
"273";"High_Arctic";2005;"Cas1";"CAS";6,54678541076052;NA;-8,861;4,757;6,94793706861497
"274";"High_Arctic";2005;"Cas2";"CAS";5,99727264739096;NA;-8,861;4,757;6,36762098835481
"275";"High_Arctic";2005;"Cas3";"CAS";6,07073772800249;NA;-8,861;4,757;5,9826760410749
"276";"High_Arctic";2005;"Cas4";"CAS";6,42918707827501;NA;-8,861;4,757;6,05366439818733
"277";"High_Arctic";2005;"Dry1";"DRY";4,59511985013459;140;-8,861;4,757;4,71849887129509
"278";"High_Arctic";2005;"Dry2";"DRY";2,2690283094652;168;-8,861;4,757;3,02383370366487
"279";"High_Arctic";2005;"Dry3";"DRY";4,61512051684126;140;-8,861;4,757;4,92362391710663
"280";"High_Arctic";2005;"Dry4";"DRY";3,2188758248682;140;-8,861;4,757;3,61979729292649
"281";"High_Arctic";2005;"Dry5";"DRY";3,68059523452624;140;-8,861;4,757;4,08597631255158
"282";"High_Arctic";2005;"Dry6";"DRY";2,36743606531366;165,230692826935;-8,861;4,757;3,06198806933106
"283";"High_Arctic";2005;"Pap1";"PAP";1,08856195281461;159,880821089324;-8,861;4,757;1,31372366828506
"284";"High_Arctic";2005;"Pap2";"PAP";1,71379792775834;162,403733156039;-8,861;4,757;1,30291275218084
"285";"High_Arctic";2005;"Pap3";"PAP";1,50629715351459;163,45144721316;-8,861;4,757;1,24126858906963
"286";"High_Arctic";2005;"Pap4";"PAP";0,559615787935423;165,230692826935;-8,861;4,757;0,343589704390077
"287";"High_Arctic";2005;"Sal1";"SAL_male";1,98100146886658;NA;-8,861;4,757;2,98467132619457
"288";"High_Arctic";2005;"Sal1";"SAL_female";2,00552585872967;NA;-8,861;4,757;3,32395630131871
"289";"High_Arctic";2005;"Sal2";"SAL_male";1,24126858906963;161,35128869166;-8,861;4,757;1,65822807660353
"290";"High_Arctic";2005;"Sal2";"SAL_female";1,53255686809814;161,35128869166;-8,861;4,757;1,97546895129686
"291";"High_Arctic";2005;"Sal3";"SAL_male";2,18829594659192;137,309394821995;-8,861;4,757;3,00815479355255
"292";"High_Arctic";2005;"Sal3";"SAL_female";1,82776990675109;137,309394821995;-8,861;4,757;2,65464942437509
"293";"High_Arctic";2005;"Sal4";"SAL_male";2,28033948404673;157,434890703518;-8,861;4,757;2,65535241210176
"294";"High_Arctic";2005;"Sal4";"SAL_female";2,06939120582633;157,434890703518;-8,861;4,757;2,54160199346455
"295";"High_Arctic";2005;"Sal5";"SAL_male";1,98787434815435;162,403733156039;-8,861;4,757;1,89160480419777
"296";"High_Arctic";2005;"Sal5";"SAL_female";2,29152414563462;162,403733156039;-8,861;4,757;2,278292400425
"297";"High_Arctic";2005;"Sal6";"SAL_male";2,85070650150373;168,262783975796;-8,861;4,757;2,73501664933202
"298";"High_Arctic";2005;"Sal6";"SAL_female";2,66722820658195;168,262783975796;-8,861;4,757;2,95699144523756
"299";"High_Arctic";2005;"Sal7";"SAL_male";2,59749101053515;167,807297425367;-8,861;4,757;2,42921774392741
"300";"High_Arctic";2005;"Sal7";"SAL_female";2,54553127160443;167,807297425367;-8,861;4,757;2,25444471766611
"301";"High_Arctic";2005;"Sax1";"SAX";3,16589690007731;NA;-8,861;4,757;4,20677999155189
"302";"High_Arctic";2005;"Sax2";"SAX";4,47733681447821;NA;-8,861;4,757;4,58832916879206
"303";"High_Arctic";2005;"Sax3";"SAX";3,22286784613774;NA;-8,861;4,757;4,12552017969055
"304";"High_Arctic";2005;"Sil1";"SIL";3,81924960527579;NA;-8,861;4,757;5,13914576965278
"305";"High_Arctic";2005;"Sil2";"SIL";4,82293932096485;NA;-8,861;4,757;5,46098878441887
"306";"High_Arctic";2005;"Sil3";"SIL";3,93769075217672;NA;-8,861;4,757;4,28908863901461
"307";"High_Arctic";2005;"Sil4";"SIL";6,18208490671663;163,880029914654;-8,861;4,757;6,23441072571837
"308";"High_Arctic";2006;"Cas1";"CAS";6,1892902904379;167,155523745167;-10,028;4,424;6,54678541076052
"309";"High_Arctic";2006;"Cas2";"CAS";5,29164515677997;175,892759413516;-10,028;4,424;5,99727264739096
"310";"High_Arctic";2006;"Cas3";"CAS";5,37989735354046;173,25;-10,028;4,424;6,07073772800249
"311";"High_Arctic";2006;"Cas4";"CAS";5,16095005475512;171,948372905307;-10,028;4,424;6,42918707827501
"312";"High_Arctic";2006;"Dry1";"DRY";4,39753082120985;161,287314626223;-10,028;4,424;4,59511985013459
"313";"High_Arctic";2006;"Dry2";"DRY";2,27006190128849;183,175026475811;-10,028;4,424;2,2690283094652
"314";"High_Arctic";2006;"Dry3";"DRY";4,21950770517611;161,641766596064;-10,028;4,424;4,61512051684126
"315";"High_Arctic";2006;"Dry4";"DRY";3,36729582998647;166,292330044192;-10,028;4,424;3,2188758248682
"316";"High_Arctic";2006;"Dry5";"DRY";3,06805293513362;150,802768053493;-10,028;4,424;3,68059523452624
"317";"High_Arctic";2006;"Dry6";"DRY";2,74406063862524;181,249629154614;-10,028;4,424;2,36743606531366
"318";"High_Arctic";2006;"Pap1";"PAP";0,900161349944271;174,037650443133;-10,028;4,424;1,08856195281461
"319";"High_Arctic";2006;"Pap2";"PAP";1,33236601909433;175,217487094543;-10,028;4,424;1,71379792775834
"320";"High_Arctic";2006;"Pap3";"PAP";1,28093384546206;173,098455245169;-10,028;4,424;1,50629715351459
"321";"High_Arctic";2006;"Pap4";"PAP";0,576613364303994;181,249629154614;-10,028;4,424;0,559615787935423
"322";"High_Arctic";2006;"Sal1";"SAL_male";1,39871688111845;132,575183867981;-10,028;4,424;1,98100146886658
"323";"High_Arctic";2006;"Sal1";"SAL_female";1,80005827204275;132,575183867981;-10,028;4,424;2,00552585872967
"324";"High_Arctic";2006;"Sal2";"SAL_male";1,15688119679209;175;-10,028;4,424;1,24126858906963
"325";"High_Arctic";2006;"Sal2";"SAL_female";1,52388002407245;175;-10,028;4,424;1,53255686809814
"326";"High_Arctic";2006;"Sal3";"SAL_male";1,89761985992753;165,497933990069;-10,028;4,424;2,18829594659192
"327";"High_Arctic";2006;"Sal3";"SAL_female";1,52169899812609;165,497933990069;-10,028;4,424;1,82776990675109
"328";"High_Arctic";2006;"Sal4";"SAL_male";2,40333499609419;166,903347509827;-10,028;4,424;2,28033948404673
"329";"High_Arctic";2006;"Sal4";"SAL_female";1,95160817016995;166,903347509827;-10,028;4,424;2,06939120582633
"330";"High_Arctic";2006;"Sal5";"SAL_male";2,08193842187842;175,217487094543;-10,028;4,424;1,98787434815435
"331";"High_Arctic";2006;"Sal5";"SAL_female";2,31352503303238;175,217487094543;-10,028;4,424;2,29152414563462
"332";"High_Arctic";2006;"Sal6";"SAL_male";1,59736533119983;178,698603348472;-10,028;4,424;2,85070650150373
"333";"High_Arctic";2006;"Sal6";"SAL_female";1,98924327376169;178,698603348472;-10,028;4,424;2,66722820658195
"334";"High_Arctic";2006;"Sal7";"SAL_male";1,75440368268429;182,559462238594;-10,028;4,424;2,59749101053515
"335";"High_Arctic";2006;"Sal7";"SAL_female";1,38629436111989;182,559462238594;-10,028;4,424;2,54553127160443
"336";"High_Arctic";2006;"Sax1";"SAX";1,96571277635149;NA;-10,028;4,424;3,16589690007731
"337";"High_Arctic";2006;"Sax2";"SAX";3,36141651165031;NA;-10,028;4,424;4,47733681447821
"338";"High_Arctic";2006;"Sax3";"SAX";2,77258872223978;163,17033963393;-10,028;4,424;3,22286784613774
"339";"High_Arctic";2006;"Sil1";"SIL";4,13404592907365;NA;-10,028;4,424;3,81924960527579
"340";"High_Arctic";2006;"Sil2";"SIL";4,51085950651685;NA;-10,028;4,424;4,82293932096485
"341";"High_Arctic";2006;"Sil3";"SIL";4,31615389052317;163,17033963393;-10,028;4,424;3,93769075217672
"342";"High_Arctic";2006;"Sil4";"SIL";5,74620319054015;178,583333333333;-10,028;4,424;6,18208490671663
"343";"High_Arctic";2007;"Cas1";"CAS";5,38678601453564;160,025982249034;-9,25;5,284;6,1892902904379
"344";"High_Arctic";2007;"Cas2";"CAS";4,61512051684126;169,461214876068;-9,25;5,284;5,29164515677997
"345";"High_Arctic";2007;"Cas3";"CAS";3,78418963391826;161,942525808107;-9,25;5,284;5,37989735354046
"346";"High_Arctic";2007;"Cas4";"CAS";4,3218784618376;167,109076054685;-9,25;5,284;5,16095005475512
"347";"High_Arctic";2007;"Dry1";"DRY";3,63098547569503;NA;-9,25;5,284;4,39753082120985
"348";"High_Arctic";2007;"Dry2";"DRY";2,33698651971138;171,08624423994;-9,25;5,284;2,27006190128849
"349";"High_Arctic";2007;"Dry3";"DRY";3,8286413964891;NA;-9,25;5,284;4,21950770517611
"350";"High_Arctic";2007;"Dry4";"DRY";3,43945609377925;157,012958770512;-9,25;5,284;3,36729582998647
"351";"High_Arctic";2007;"Dry5";"DRY";3,00419635196612;NA;-9,25;5,284;3,06805293513362
"352";"High_Arctic";2007;"Dry6";"DRY";2,60786147384678;166,38734055097;-9,25;5,284;2,74406063862524
"353";"High_Arctic";2007;"Pap1";"PAP";0,641853886172395;164,130452857118;-9,25;5,284;0,900161349944271
"354";"High_Arctic";2007;"Pap2";"PAP";0,940007258491471;163,467363577252;-9,25;5,284;1,33236601909433
"355";"High_Arctic";2007;"Pap3";"PAP";1,27815220250019;164,996764517002;-9,25;5,284;1,28093384546206
"356";"High_Arctic";2007;"Pap4";"PAP";0,29266961396282;166,38734055097;-9,25;5,284;0,576613364303994
"357";"High_Arctic";2007;"Sal1";"SAL_male";1,4036429994545;NA;-9,25;5,284;1,39871688111845
"358";"High_Arctic";2007;"Sal1";"SAL_female";1,61342993370364;NA;-9,25;5,284;1,80005827204275
"359";"High_Arctic";2007;"Sal2";"SAL_male";0,727548607277278;163,876696559019;-9,25;5,284;1,15688119679209
"360";"High_Arctic";2007;"Sal2";"SAL_female";0,828551817566148;163,876696559019;-9,25;5,284;1,52388002407245
"361";"High_Arctic";2007;"Sal3";"SAL_male";1,73871024813824;154,981719927851;-9,25;5,284;1,89761985992753
"362";"High_Arctic";2007;"Sal3";"SAL_female";1,66392609771817;154,981719927851;-9,25;5,284;1,52169899812609
"363";"High_Arctic";2007;"Sal4";"SAL_male";2,13653050866396;158,595255513272;-9,25;5,284;2,40333499609419
"364";"High_Arctic";2007;"Sal4";"SAL_female";1,87180217690159;158,595255513272;-9,25;5,284;1,95160817016995
"365";"High_Arctic";2007;"Sal5";"SAL_male";1,34547236659964;163,467363577252;-9,25;5,284;2,08193842187842
"366";"High_Arctic";2007;"Sal5";"SAL_female";1,50851199384414;163,467363577252;-9,25;5,284;2,31352503303238
"367";"High_Arctic";2007;"Sal6";"SAL_male";1,50407739677627;166,782248037823;-9,25;5,284;1,59736533119983
"368";"High_Arctic";2007;"Sal6";"SAL_female";2,10778601468898;166,782248037823;-9,25;5,284;1,98924327376169
"369";"High_Arctic";2007;"Sal7";"SAL_male";1,94591014905531;170,592293954463;-9,25;5,284;1,75440368268429
"370";"High_Arctic";2007;"Sal7";"SAL_female";1,69377906086785;170,592293954463;-9,25;5,284;1,38629436111989
"371";"High_Arctic";2007;"Sax1";"SAX";3,33719205168624;NA;-9,25;5,284;1,96571277635149
"372";"High_Arctic";2007;"Sax2";"SAX";3,96707921117622;NA;-9,25;5,284;3,36141651165031
"373";"High_Arctic";2007;"Sax3";"SAX";3,6988297849671;157,867605534378;-9,25;5,284;2,77258872223978
"374";"High_Arctic";2007;"Sil1";"SIL";2,56494935746154;NA;-9,25;5,284;4,13404592907365
"375";"High_Arctic";2007;"Sil2";"SIL";3,82144162719691;NA;-9,25;5,284;4,51085950651685
"376";"High_Arctic";2007;"Sil3";"SIL";3,65842024662923;157,867605534378;-9,25;5,284;4,31615389052317
"377";"High_Arctic";2007;"Sil4";"SIL";6,04263283368238;167,437538903609;-9,25;5,284;5,74620319054015
"378";"High_Arctic";2008;"Cas1";"CAS";6,38435087300929;163,123856185295;-8,762;6,953;5,38678601453564
"379";"High_Arctic";2008;"Cas2";"CAS";5,76935171442078;168,31426645835;-8,762;6,953;4,61512051684126
"380";"High_Arctic";2008;"Cas3";"CAS";5,8664680569333;168,385258163001;-8,762;6,953;3,78418963391826
"381";"High_Arctic";2008;"Cas4";"CAS";6,10405635384379;168,449160740788;-8,762;6,953;4,3218784618376
"382";"High_Arctic";2008;"Dry1";"DRY";3,88156379794344;151,597099275482;-8,762;6,953;3,63098547569503
"383";"High_Arctic";2008;"Dry2";"DRY";2,66930937278578;172,691597882695;-8,762;6,953;2,33698651971138
"384";"High_Arctic";2008;"Dry3";"DRY";3,87120101090789;151,618931141732;-8,762;6,953;3,8286413964891
"385";"High_Arctic";2008;"Dry4";"DRY";3,19867311755068;160,505107992278;-8,762;6,953;3,43945609377925
"386";"High_Arctic";2008;"Dry5";"DRY";2,89977188240808;155,69281492835;-8,762;6,953;3,00419635196612
"387";"High_Arctic";2008;"Dry6";"DRY";2,92584614608982;175,141208884064;-8,762;6,953;2,60786147384678
"388";"High_Arctic";2008;"Pap1";"PAP";0,56531380905006;164,778441298294;-8,762;6,953;0,641853886172395
"389";"High_Arctic";2008;"Pap2";"PAP";1,4655675420144;171,336662880843;-8,762;6,953;0,940007258491471
"390";"High_Arctic";2008;"Pap3";"PAP";1,13462272619114;167,692885782539;-8,762;6,953;1,27815220250019
"391";"High_Arctic";2008;"Pap4";"PAP";0,576613364303994;175,141208884064;-8,762;6,953;0,29266961396282
"392";"High_Arctic";2008;"Sal1";"SAL_male";0,0295588022415444;142,84741148308;-8,762;6,953;1,4036429994545
"393";"High_Arctic";2008;"Sal1";"SAL_female";0,048790164169432;142,84741148308;-8,762;6,953;1,61342993370364
"394";"High_Arctic";2008;"Sal2";"SAL_male";1,26129787094521;165,372151561972;-8,762;6,953;0,727548607277278
"395";"High_Arctic";2008;"Sal2";"SAL_female";0,989541193613748;165,372151561972;-8,762;6,953;0,828551817566148
"396";"High_Arctic";2008;"Sal3";"SAL_male";2,68580459215489;161,791328556281;-8,762;6,953;1,73871024813824
"397";"High_Arctic";2008;"Sal3";"SAL_female";2,32434658477556;161,791328556281;-8,762;6,953;1,66392609771817
"398";"High_Arctic";2008;"Sal4";"SAL_male";2,61227324570844;161,166883541456;-8,762;6,953;2,13653050866396
"399";"High_Arctic";2008;"Sal4";"SAL_female";2,54866361559075;161,166883541456;-8,762;6,953;1,87180217690159
"400";"High_Arctic";2008;"Sal5";"SAL_male";1,87793716546911;171,336662880843;-8,762;6,953;1,34547236659964
"401";"High_Arctic";2008;"Sal5";"SAL_female";2,20386912005489;171,336662880843;-8,762;6,953;1,50851199384414
"402";"High_Arctic";2008;"Sal6";"SAL_male";2,43624147780672;172,279304357226;-8,762;6,953;1,50407739677627
"403";"High_Arctic";2008;"Sal6";"SAL_female";2,83380140640777;172,279304357226;-8,762;6,953;2,10778601468898
"404";"High_Arctic";2008;"Sal7";"SAL_male";2,25967759198277;173,00322336744;-8,762;6,953;1,94591014905531
"405";"High_Arctic";2008;"Sal7";"SAL_female";2,35137525716348;173,00322336744;-8,762;6,953;1,69377906086785
"406";"High_Arctic";2008;"Sax1";"SAX";2,929058140286;NA;-8,762;6,953;3,33719205168624
"407";"High_Arctic";2008;"Sax2";"SAX";2,85243910372751;127,996309346618;-8,762;6,953;3,96707921117622
"408";"High_Arctic";2008;"Sax3";"SAX";2,66722820658195;149,23319546742;-8,762;6,953;3,6988297849671
"409";"High_Arctic";2008;"Sil1";"SIL";3,23592957943403;NA;-8,762;6,953;2,56494935746154
"410";"High_Arctic";2008;"Sil2";"SIL";3,8177123259569;127,996309346618;-8,762;6,953;3,82144162719691
"411";"High_Arctic";2008;"Sil3";"SIL";2,92316158071916;149,23319546742;-8,762;6,953;3,65842024662923
"412";"High_Arctic";2008;"Sil4";"SIL";5,92425579741453;169,246035754944;-8,762;6,953;6,04263283368238
"413";"High_Arctic";2009;"Cas1";"CAS";4,76643833358421;138,677152918026;-8,715;4,75;6,38435087300929
"414";"High_Arctic";2009;"Cas2";"CAS";5,2257466737132;143,377337005618;-8,715;4,75;5,76935171442078
"415";"High_Arctic";2009;"Cas3";"CAS";4,85981240436167;139,119235970587;-8,715;4,75;5,8664680569333
"416";"High_Arctic";2009;"Cas4";"CAS";4,98818516525866;145,679878321632;-8,715;4,75;6,10405635384379
"417";"High_Arctic";2009;"Dry1";"DRY";4,16666522380173;NA;-8,715;4,75;3,88156379794344
"418";"High_Arctic";2009;"Dry2";"DRY";2,02551319965428;153,269405881409;-8,715;4,75;2,66930937278578
"419";"High_Arctic";2009;"Dry3";"DRY";2,83321334405622;136,760001768594;-8,715;4,75;3,87120101090789
"420";"High_Arctic";2009;"Dry4";"DRY";2,77258872223978;136,771320675548;-8,715;4,75;3,19867311755068
"421";"High_Arctic";2009;"Dry5";"DRY";2,2512917986065;133,982764059767;-8,715;4,75;2,89977188240808
"422";"High_Arctic";2009;"Dry6";"DRY";2,01756613796175;147,518205924278;-8,715;4,75;2,92584614608982
"423";"High_Arctic";2009;"Pap1";"PAP";0,500775287912489;140,449116335477;-8,715;4,75;0,56531380905006
"424";"High_Arctic";2009;"Pap2";"PAP";1,18478998490916;146,808478086331;-8,715;4,75;1,4655675420144
"425";"High_Arctic";2009;"Pap3";"PAP";1,12817109090965;145,653074697069;-8,715;4,75;1,13462272619114
"426";"High_Arctic";2009;"Pap4";"PAP";0,254642218373581;147,518205924278;-8,715;4,75;0,576613364303994
"427";"High_Arctic";2009;"Sal1";"SAL_male";1,61938824328727;NA;-8,715;4,75;0,0295588022415444
"428";"High_Arctic";2009;"Sal1";"SAL_female";1,58923520511658;NA;-8,715;4,75;0,048790164169432
"429";"High_Arctic";2009;"Sal2";"SAL_male";0,698134722070984;146,527512939254;-8,715;4,75;1,26129787094521
"430";"High_Arctic";2009;"Sal2";"SAL_female";1,06471073699243;146,527512939254;-8,715;4,75;0,989541193613748
"431";"High_Arctic";2009;"Sal3";"SAL_male";0,746687947487975;135,110317975341;-8,715;4,75;2,68580459215489
"432";"High_Arctic";2009;"Sal3";"SAL_female";0,883767540168595;135,110317975341;-8,715;4,75;2,32434658477556
"433";"High_Arctic";2009;"Sal4";"SAL_male";2,34468626901268;145,379399063712;-8,715;4,75;2,61227324570844
"434";"High_Arctic";2009;"Sal4";"SAL_female";2,41502052232383;145,379399063712;-8,715;4,75;2,54866361559075
"435";"High_Arctic";2009;"Sal5";"SAL_male";1,51072193949494;146,808478086331;-8,715;4,75;1,87793716546911
"436";"High_Arctic";2009;"Sal5";"SAL_female";1,71918877639322;146,808478086331;-8,715;4,75;2,20386912005489
"437";"High_Arctic";2009;"Sal6";"SAL_male";0,647103242058539;146,909127731308;-8,715;4,75;2,43624147780672
"438";"High_Arctic";2009;"Sal6";"SAL_female";1,30562645805244;146,909127731308;-8,715;4,75;2,83380140640777
"439";"High_Arctic";2009;"Sal7";"SAL_male";1,71739505393919;153,269405881409;-8,715;4,75;2,25967759198277
"440";"High_Arctic";2009;"Sal7";"SAL_female";1,84054963339749;153,269405881409;-8,715;4,75;2,35137525716348
"441";"High_Arctic";2009;"Sax1";"SAX";1,45628673293993;NA;-8,715;4,75;2,929058140286
"442";"High_Arctic";2009;"Sax2";"SAX";3,06805293513362;NA;-8,715;4,75;2,85243910372751
"443";"High_Arctic";2009;"Sax3";"SAX";2,24070968927596;NA;-8,715;4,75;2,66722820658195
"444";"High_Arctic";2009;"Sil1";"SIL";3,16589690007731;NA;-8,715;4,75;3,23592957943403
"445";"High_Arctic";2009;"Sil2";"SIL";3,79166164875696;NA;-8,715;4,75;3,8177123259569
"446";"High_Arctic";2009;"Sil3";"SIL";2,87919845729804;NA;-8,715;4,75;2,92316158071916
"447";"High_Arctic";2009;"Sil4";"SIL";6,21460809842219;147,10547635633;-8,715;4,75;5,92425579741453
"448";"High_Arctic";2010;"Cas1";"CAS";5,37759054744254;155,171863602082;-11,129;4,196;4,76643833358421
"449";"High_Arctic";2010;"Cas2";"CAS";4,73908900355388;164,236222070121;-11,129;4,196;5,2257466737132
"450";"High_Arctic";2010;"Cas3";"CAS";4,74057482299429;164,183874289815;-11,129;4,196;4,85981240436167
"451";"High_Arctic";2010;"Cas4";"CAS";4,62820288509866;165,871323691397;-11,129;4,196;4,98818516525866
"452";"High_Arctic";2010;"Dry1";"DRY";4,43675153436313;NA;-11,129;4,196;4,16666522380173
"453";"High_Arctic";2010;"Dry2";"DRY";2,05796251000271;167,588384336874;-11,129;4,196;2,02551319965428
"454";"High_Arctic";2010;"Dry3";"DRY";4,18205014264121;NA;-11,129;4,196;2,83321334405622
"455";"High_Arctic";2010;"Dry4";"DRY";3,49650756146648;141,197649960107;-11,129;4,196;2,77258872223978
"456";"High_Arctic";2010;"Dry5";"DRY";3,98898404656427;145,245777620957;-11,129;4,196;2,2512917986065
"457";"High_Arctic";2010;"Dry6";"DRY";2,3767644911683;164,888579093465;-11,129;4,196;2,01756613796175
"458";"High_Arctic";2010;"Pap1";"PAP";0,405465108108164;159,495446818187;-11,129;4,196;0,500775287912489
"459";"High_Arctic";2010;"Pap2";"PAP";1,33236601909433;161,652813066189;-11,129;4,196;1,18478998490916
"460";"High_Arctic";2010;"Pap3";"PAP";0,982078472412158;161,903426708023;-11,129;4,196;1,12817109090965
"461";"High_Arctic";2010;"Pap4";"PAP";0,647103242058539;164,888579093465;-11,129;4,196;0,254642218373581
"462";"High_Arctic";2010;"Sal1";"SAL_male";2,7434173449395;NA;-11,129;4,196;1,61938824328727
"463";"High_Arctic";2010;"Sal1";"SAL_female";3,02819946369149;NA;-11,129;4,196;1,58923520511658
"464";"High_Arctic";2010;"Sal2";"SAL_male";1,01160091167848;159,811796551499;-11,129;4,196;0,698134722070984
"465";"High_Arctic";2010;"Sal2";"SAL_female";1,80005827204275;159,811796551499;-11,129;4,196;1,06471073699243
"466";"High_Arctic";2010;"Sal3";"SAL_male";2,21593728626837;149,236893404868;-11,129;4,196;0,746687947487975
"467";"High_Arctic";2010;"Sal3";"SAL_female";2,11021320034659;149,236893404868;-11,129;4,196;0,883767540168595
"468";"High_Arctic";2010;"Sal4";"SAL_male";2,14124194258528;158,232571339979;-11,129;4,196;2,34468626901268
"469";"High_Arctic";2010;"Sal4";"SAL_female";1,86252854011626;158,232571339979;-11,129;4,196;2,41502052232383
"470";"High_Arctic";2010;"Sal5";"SAL_male";1,0681530811834;161,652813066189;-11,129;4,196;1,51072193949494
"471";"High_Arctic";2010;"Sal5";"SAL_female";1,50629715351459;161,652813066189;-11,129;4,196;1,71918877639322
"472";"High_Arctic";2010;"Sal6";"SAL_male";1,38128181929635;163,068092650679;-11,129;4,196;0,647103242058539
"473";"High_Arctic";2010;"Sal6";"SAL_female";2,60268968544438;163,068092650679;-11,129;4,196;1,30562645805244
"474";"High_Arctic";2010;"Sal7";"SAL_male";1,35325450704169;167,588384336874;-11,129;4,196;1,71739505393919
"475";"High_Arctic";2010;"Sal7";"SAL_female";1,49290409617815;167,588384336874;-11,129;4,196;1,84054963339749
"476";"High_Arctic";2010;"Sax1";"SAX";3,75793899004543;NA;-11,129;4,196;1,45628673293993
"477";"High_Arctic";2010;"Sax2";"SAX";3,38439026334577;NA;-11,129;4,196;3,06805293513362
"478";"High_Arctic";2010;"Sax3";"SAX";3,94352167248752;NA;-11,129;4,196;2,24070968927596
"479";"High_Arctic";2010;"Sil1";"SIL";5,04985600724954;NA;-11,129;4,196;3,16589690007731
"480";"High_Arctic";2010;"Sil2";"SIL";3,89182029811063;NA;-11,129;4,196;3,79166164875696
"481";"High_Arctic";2010;"Sil3";"SIL";3,91800507710569;NA;-11,129;4,196;2,87919845729804
"482";"High_Arctic";2010;"Sil4";"SIL";6,05208916892442;161,629123702643;-11,129;4,196;6,21460809842219
"483";"High_Arctic";2011;"Cas1";"CAS";6,10031895202006;147,802505626551;-10,029;4,597;5,37759054744254
"484";"High_Arctic";2011;"Cas2";"CAS";5,85601703418262;152,125533083345;-10,029;4,597;4,73908900355388
"485";"High_Arctic";2011;"Cas3";"CAS";5,50329694723457;156,030336372459;-10,029;4,597;4,74057482299429
"486";"High_Arctic";2011;"Cas4";"CAS";5,39666837289499;158,059156691689;-10,029;4,597;4,62820288509866
"487";"High_Arctic";2011;"Dry1";"DRY";4,8941014778403;NA;-10,029;4,597;4,43675153436313
"488";"High_Arctic";2011;"Dry2";"DRY";2,20276475771183;165,403584420871;-10,029;4,597;2,05796251000271
"489";"High_Arctic";2011;"Dry3";"DRY";4,95229971708329;NA;-10,029;4,597;4,18205014264121
"490";"High_Arctic";2011;"Dry4";"DRY";3,8607297110406;151,058639550889;-10,029;4,597;3,49650756146648
"491";"High_Arctic";2011;"Dry5";"DRY";4,54679927266176;NA;-10,029;4,597;3,98898404656427
"492";"High_Arctic";2011;"Dry6";"DRY";2,64048488160644;164,11912481783;-10,029;4,597;2,3767644911683
"493";"High_Arctic";2011;"Pap1";"PAP";0,587786664902119;148,124068961925;-10,029;4,597;0,405465108108164
"494";"High_Arctic";2011;"Pap2";"PAP";0,982078472412158;158,878270339186;-10,029;4,597;1,33236601909433
"495";"High_Arctic";2011;"Pap3";"PAP";1,35583515363518;157,810917671202;-10,029;4,597;0,982078472412158
"496";"High_Arctic";2011;"Pap4";"PAP";0,717839793150317;164,11912481783;-10,029;4,597;0,647103242058539
