Date	Plot	Section	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Field_Remarks	General_Remarks
2001-07-15	Sil2	C	-9999	-9999	-9999	0	TOTALCOUNT	No remarks	No remarks
2001-07-15	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2001-07-15	Sil2	D	-9999	-9999	-9999	81	TOTALCOUNT	No remarks	No remarks
2001-07-15	Sil3	D	7	43	0	-9999	NA	No remarks	No remarks
2001-07-15	Sil4	A	22	0	0	-9999	NA	No remarks	No remarks
2001-07-15	Sil4	B	4	0	0	-9999	NA	No remarks	No remarks
2001-07-15	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2001-07-22	Sil1	A	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil1	B	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil1	C	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil2	D	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil3	A	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil3	B	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil3	C	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil1	D	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil2	A	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil2	B	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil2	C	0	0	50	-9999	NA	No remarks	No remarks
2001-07-22	Sil3	D	0	2	48	-9999	NA	No remarks	No remarks
2001-07-22	Sil4	A	50	0	0	-9999	NA	No remarks	No remarks
2001-07-22	Sil4	B	5	0	0	-9999	NA	No remarks	No remarks
2001-07-22	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2001-07-22	Sil4	D	21	0	0	-9999	NA	No remarks	No remarks
2001-07-29	Sil1	A	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil1	B	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil1	C	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil1	D	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil3	A	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil3	B	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil3	C	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil3	D	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil2	A	0	1	49	-9999	NA	No remarks	No remarks
2001-07-29	Sil2	B	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil2	C	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil2	D	0	0	50	-9999	NA	No remarks	No remarks
2001-07-29	Sil4	A	26	24	0	-9999	NA	No remarks	No remarks
2001-07-29	Sil4	B	20	36	0	-9999	NA	No remarks	No remarks
2001-07-29	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2001-07-29	Sil4	D	37	13	0	-9999	NA	No remarks	No remarks
2001-08-05	Sil2	A	0	0	50	-9999	NA	No remarks	No remarks
2001-08-05	Sil2	B	0	0	50	-9999	NA	No remarks	No remarks
2001-08-05	Sil2	C	0	0	50	-9999	NA	No remarks	No remarks
2001-08-05	Sil2	D	0	0	50	-9999	NA	No remarks	No remarks
2001-08-05	Sil3	A	0	0	50	-9999	NA	No remarks	No remarks
2001-08-05	Sil4	B	0	50	0	-9999	NA	No remarks	No remarks
2001-08-05	Sil4	C	0	2	0	-9999	NA	No remarks	No remarks
2001-08-05	Sil4	D	1	48	0	-9999	NA	No remarks	No remarks
2001-08-05	Sil3	B	0	0	50	-9999	NA	No remarks	No remarks
2001-08-05	Sil3	C	0	0	50	-9999	NA	No remarks	No remarks
2001-08-05	Sil3	D	0	0	50	-9999	NA	No remarks	No remarks
2001-08-05	Sil4	A	5	45	0	-9999	NA	No remarks	No remarks
2001-08-12	Sil2	A	0	0	50	-9999	NA	No remarks	No remarks
2001-08-12	Sil4	A	1	24	25	-9999	NA	No remarks	No remarks
2001-08-12	Sil4	B	-9999	-9999	-9999	242	TOTALCOUNT	No remarks	No remarks
2001-08-12	Sil4	B	0	26	24	-9999	NA	No remarks	No remarks
2001-08-12	Sil4	C	-9999	-9999	-9999	6	TOTALCOUNT	No remarks	No remarks
2001-08-12	Sil2	B	0	0	50	-9999	NA	No remarks	No remarks
2001-08-12	Sil2	C	0	0	50	-9999	NA	No remarks	No remarks
2001-08-12	Sil2	D	0	0	50	-9999	NA	No remarks	No remarks
2001-08-12	Sil4	A	-9999	-9999	-9999	165	TOTALCOUNT	No remarks	No remarks
2001-08-12	Sil4	C	1	3	2	-9999	NA	No remarks	No remarks
2001-08-12	Sil4	D	-9999	-9999	-9999	49	TOTALCOUNT	No remarks	No remarks
2001-08-12	Sil4	D	0	5	44	-9999	NA	No remarks	No remarks
2001-08-19	Sil4	B	0	3	47	-9999	NA	No remarks	No remarks
2001-08-19	Sil4	C	0	1	4	-9999	NA	No remarks	No remarks
2001-08-19	Sil4	D	0	0	40	-9999	NA	No remarks	No remarks
2001-08-19	Sil4	A	0	2	48	-9999	NA	No remarks	No remarks
2001-08-26	Sil4	A	0	2	48	-9999	NA	No remarks	No remarks
2001-08-26	Sil4	B	0	2	48	-9999	NA	No remarks	No remarks
2001-08-26	Sil4	C	0	0	5	-9999	NA	No remarks	No remarks
2001-08-26	Sil4	D	0	0	46	-9999	NA	No remarks	No remarks
2002-06-03	Sil1	C	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil1	D	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil2	A	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil2	B	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil3	C	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil3	D	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil1	A	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil1	B	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2002-06-03	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil1	A	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil1	B	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil3	C	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil1	C	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil1	D	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil2	A	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil2	B	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2002-06-10	Sil3	D	0	0	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil1	D	43	7	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil2	A	50	0	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil2	B	50	0	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil3	D	15	0	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil1	A	47	3	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil1	B	49	1	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil1	C	39	3	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil2	D	15	0	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil3	A	43	3	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil3	B	50	0	0	-9999	NA	No remarks	No remarks
2002-06-17	Sil3	C	21	0	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil1	A	14	36	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil1	B	8	40	2	-9999	NA	No remarks	No remarks
2002-06-24	Sil1	C	42	8	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil3	A	48	2	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil3	B	29	1	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil3	C	46	5	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil3	D	19	31	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil1	D	12	38	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil2	A	28	22	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil2	B	45	5	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil2	C	2	0	0	-9999	NA	No remarks	No remarks
2002-06-24	Sil2	D	45	5	0	-9999	NA	No remarks	No remarks
2002-06-29	Sil1	A	-9999	-9999	-9999	397	TOTALCOUNT	No remarks	No remarks
2002-06-29	Sil1	B	-9999	-9999	-9999	148	TOTALCOUNT	No remarks	No remarks
2002-06-29	Sil1	C	-9999	-9999	-9999	47	TOTALCOUNT	No remarks	No remarks
2002-06-29	Sil1	D	-9999	-9999	-9999	174	TOTALCOUNT	No remarks	No remarks
2002-07-01	Sil1	A	8	23	26	-9999	NA	No remarks	No remarks
2002-07-01	Sil1	B	0	29	21	-9999	NA	No remarks	No remarks
2002-07-01	Sil1	C	6	30	5	-9999	NA	No remarks	No remarks
2002-07-01	Sil1	D	1	33	16	-9999	NA	No remarks	No remarks
2002-07-01	Sil3	A	13	27	4	-9999	NA	No remarks	No remarks
2002-07-01	Sil3	B	1	46	2	-9999	NA	No remarks	No remarks
2002-07-01	Sil3	C	19	27	8	-9999	NA	No remarks	No remarks
2002-07-01	Sil3	D	11	34	5	-9999	NA	No remarks	No remarks
2002-07-01	Sil2	A	1	49	0	-9999	NA	No remarks	No remarks
2002-07-01	Sil2	B	19	38	0	-9999	NA	No remarks	No remarks
2002-07-01	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2002-07-01	Sil2	D	8	37	5	-9999	NA	No remarks	No remarks
2002-07-01	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2002-07-01	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2002-07-01	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2002-07-01	Sil4	D	0	0	0	-9999	NA	No remarks	No remarks
2002-07-04	Sil2	B	-9999	-9999	-9999	498	TOTALCOUNT	No remarks	No remarks
2002-07-04	Sil2	C	-9999	-9999	-9999	0	TOTALCOUNT	No remarks	No remarks
2002-07-04	Sil2	D	-9999	-9999	-9999	434	TOTALCOUNT	No remarks	No remarks
2002-07-04	Sil2	A	-9999	-9999	-9999	162	TOTALCOUNT	No remarks	No remarks
2002-07-08	Sil1	A	0	4	46	-9999	NA	No remarks	No remarks
2002-07-08	Sil2	B	0	17	33	-9999	NA	No remarks	No remarks
2002-07-08	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2002-07-08	Sil2	D	0	26	24	-9999	NA	No remarks	No remarks
2002-07-08	Sil3	A	0	4	26	-9999	NA	No remarks	No remarks
2002-07-08	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2002-07-08	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2002-07-08	Sil4	D	0	0	0	-9999	NA	No remarks	No remarks
2002-07-08	Sil1	B	0	0	50	-9999	NA	No remarks	No remarks
2002-07-08	Sil1	C	0	0	40	-9999	NA	No remarks	No remarks
2002-07-08	Sil1	D	0	1	49	-9999	NA	No remarks	No remarks
2002-07-08	Sil2	A	0	10	40	-9999	NA	No remarks	No remarks
2002-07-08	Sil3	B	0	16	31	-9999	NA	No remarks	No remarks
2002-07-08	Sil3	C	0	12	38	-9999	NA	No remarks	No remarks
2002-07-08	Sil3	D	0	9	41	-9999	NA	No remarks	No remarks
2002-07-08	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2002-07-11	Sil3	A	-9999	-9999	-9999	48	TOTALCOUNT	No remarks	No remarks
2002-07-11	Sil3	B	-9999	-9999	-9999	47	TOTALCOUNT	No remarks	No remarks
2002-07-11	Sil3	C	-9999	-9999	-9999	169	TOTALCOUNT	No remarks	No remarks
2002-07-11	Sil3	D	-9999	-9999	-9999	216	TOTALCOUNT	No remarks	No remarks
2002-07-15	Sil1	C	0	0	40	-9999	NA	No remarks	No remarks
2002-07-15	Sil1	D	0	0	50	-9999	NA	No remarks	No remarks
2002-07-15	Sil2	A	0	0	50	-9999	NA	No remarks	No remarks
2002-07-15	Sil2	B	0	9	41	-9999	NA	No remarks	No remarks
2002-07-15	Sil3	C	0	0	50	-9999	NA	No remarks	No remarks
2002-07-15	Sil3	D	0	4	46	-9999	NA	No remarks	No remarks
2002-07-15	Sil4	A	50	0	0	-9999	NA	No remarks	No remarks
2002-07-15	Sil4	B	50	0	0	-9999	NA	No remarks	No remarks
2002-07-15	Sil1	A	0	1	49	-9999	NA	No remarks	No remarks
2002-07-15	Sil1	B	0	0	50	-9999	NA	No remarks	No remarks
2002-07-15	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2002-07-15	Sil2	D	0	1	49	-9999	NA	No remarks	No remarks
2002-07-15	Sil3	A	0	0	9	-9999	NA	No remarks	No remarks
2002-07-15	Sil3	B	0	0	36	-9999	NA	No remarks	No remarks
2002-07-15	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2002-07-15	Sil4	D	32	0	0	-9999	NA	No remarks	No remarks
2002-07-22	Sil1	C	0	0	16	-9999	NA	No remarks	No remarks
2002-07-22	Sil1	D	0	0	32	-9999	NA	No remarks	No remarks
2002-07-22	Sil2	A	0	0	50	-9999	NA	No remarks	No remarks
2002-07-22	Sil2	B	0	0	50	-9999	NA	No remarks	No remarks
2002-07-22	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2002-07-22	Sil3	D	0	0	50	-9999	NA	No remarks	No remarks
2002-07-22	Sil4	A	31	19	0	-9999	NA	No remarks	No remarks
2002-07-22	Sil4	B	35	15	0	-9999	NA	No remarks	No remarks
2002-07-22	Sil4	C	10	0	0	-9999	NA	No remarks	No remarks
2002-07-22	Sil1	A	0	0	50	-9999	NA	No remarks	No remarks
2002-07-22	Sil1	B	0	0	50	-9999	NA	No remarks	No remarks
2002-07-22	Sil2	D	0	0	50	-9999	NA	No remarks	No remarks
2002-07-22	Sil3	A	0	0	19	-9999	NA	No remarks	No remarks
2002-07-22	Sil3	B	0	0	27	-9999	NA	No remarks	No remarks
2002-07-22	Sil3	C	0	0	50	-9999	NA	No remarks	No remarks
2002-07-22	Sil4	D	47	3	0	-9999	NA	No remarks	No remarks
2002-07-29	Sil1	D	0	0	50	-9999	NA	No remarks	No remarks
2002-07-29	Sil2	A	0	0	50	-9999	NA	No remarks	No remarks
2002-07-29	Sil2	B	0	0	50	-9999	NA	No remarks	No remarks
2002-07-29	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2002-07-29	Sil4	D	21	29	0	-9999	NA	No remarks	No remarks
2002-07-29	Sil1	A	0	0	50	-9999	NA	No remarks	No remarks
2002-07-29	Sil1	B	0	0	50	-9999	NA	No remarks	No remarks
2002-07-29	Sil1	C	0	0	50	-9999	NA	No remarks	No remarks
2002-07-29	Sil2	D	0	0	50	-9999	NA	No remarks	No remarks
2002-07-29	Sil4	A	15	20	15	-9999	NA	Six of the flowers are half eaten, probably by catterpillars.	No remarks
2002-07-29	Sil4	B	16	24	10	-9999	NA	No remarks	No remarks
2002-07-29	Sil4	C	21	0	0	-9999	NA	No remarks	No remarks
2002-08-05	Sil4	A	4	11	36	-9999	NA	No remarks	No remarks
2002-08-05	Sil4	B	6	11	47	-9999	NA	No remarks	No remarks
2002-08-05	Sil4	C	0	10	15	-9999	NA	No remarks	No remarks
2002-08-05	Sil4	D	1	36	16	-9999	NA	No remarks	No remarks
2002-08-09	Sil4	A	-9999	-9999	-9999	161	TOTALCOUNT	No remarks	No remarks
2002-08-09	Sil4	B	-9999	-9999	-9999	152	TOTALCOUNT	No remarks	No remarks
2002-08-09	Sil4	C	-9999	-9999	-9999	21	TOTALCOUNT	No remarks	No remarks
2002-08-09	Sil4	D	-9999	-9999	-9999	136	TOTALCOUNT	No remarks	No remarks
2002-08-12	Sil4	A	0	11	39	-9999	NA	No remarks	No remarks
2002-08-12	Sil4	B	1	3	46	-9999	NA	No remarks	No remarks
2002-08-12	Sil4	C	4	12	5	-9999	NA	No remarks	No remarks
2002-08-12	Sil4	D	0	8	42	-9999	NA	No remarks	No remarks
2002-08-19	Sil4	A	0	2	48	-9999	NA	No remarks	No remarks
2002-08-19	Sil4	B	1	0	49	-9999	NA	No remarks	No remarks
2002-08-19	Sil4	C	1	3	17	-9999	NA	No remarks	No remarks
2002-08-19	Sil4	D	0	1	49	-9999	NA	No remarks	No remarks
2002-08-26	Sil4	A	0	2	48	-9999	NA	No remarks	No remarks
2002-08-26	Sil4	B	0	0	50	-9999	NA	No remarks	No remarks
2002-08-26	Sil4	C	0	2	19	-9999	NA	No remarks	No remarks
2002-08-26	Sil4	D	0	0	50	-9999	NA	No remarks	No remarks
2003-06-03	Sil2	B	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil1	A	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil1	B	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil1	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil1	D	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil2	A	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil3	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-03	Sil3	D	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil1	B	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil1	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil1	D	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil2	A	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil3	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil3	D	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil1	A	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil2	B	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2003-06-10	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil1	A	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil1	B	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil1	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil1	D	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil2	A	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil2	B	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil3	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-17	Sil3	D	0	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil1	C	33	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil1	D	50	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil2	A	40	1	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil2	B	36	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil3	C	47	3	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil3	D	50	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil1	A	50	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil1	B	50	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil3	A	47	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil3	B	17	0	0	-9999	NA	No remarks	No remarks
2003-06-24	Sil4	D	0	0	0	-9999	NA	The plants are covered with a white layer	No remarks
2003-07-01	Sil1	D	16	34	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil2	A	13	37	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil2	B	49	1	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil3	D	39	11	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil1	A	38	12	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil1	B	12	38	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil1	C	34	16	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil2	D	41	0	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil3	A	35	15	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil3	B	38	8	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil3	C	35	15	0	-9999	NA	No remarks	No remarks
2003-07-01	Sil4	D	0	0	0	-9999	NA	The plants look normal	No remarks
2003-07-08	Sil1	B	0	18	32	-9999	NA	No remarks	No remarks
2003-07-08	Sil1	C	-9999	-9999	-9999	82	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil1	C	2	45	3	-9999	NA	No remarks	No remarks
2003-07-08	Sil1	D	-9999	-9999	-9999	257	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil1	D	1	38	11	-9999	NA	No remarks	No remarks
2003-07-08	Sil2	C	-9999	-9999	-9999	2	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil2	C	1	0	0	-9999	NA	No remarks	No remarks
2003-07-08	Sil2	D	-9999	-9999	-9999	134	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil2	D	27	20	3	-9999	NA	No remarks	No remarks
2003-07-08	Sil3	C	-9999	-9999	-9999	243	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil3	C	4	11	35	-9999	NA	No remarks	No remarks
2003-07-08	Sil3	D	-9999	-9999	-9999	482	TOTALCOUNT	One Sympistis zetterstedtii  larvae	No remarks
2003-07-08	Sil3	D	0	30	20	-9999	NA	No remarks	No remarks
2003-07-08	Sil1	A	-9999	-9999	-9999	567	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil1	A	0	42	8	-9999	NA	No remarks	No remarks
2003-07-08	Sil1	B	-9999	-9999	-9999	285	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil2	A	-9999	-9999	-9999	190	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil2	A	0	39	11	-9999	NA	No remarks	No remarks
2003-07-08	Sil2	B	-9999	-9999	-9999	591	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil2	B	11	39	0	-9999	NA	No remarks	No remarks
2003-07-08	Sil3	A	-9999	-9999	-9999	215	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil3	A	14	30	6	-9999	NA	No remarks	No remarks
2003-07-08	Sil3	B	-9999	-9999	-9999	60	TOTALCOUNT	No remarks	No remarks
2003-07-08	Sil3	B	5	43	2	-9999	NA	No remarks	No remarks
2003-07-08	Sil4	A	50	0	0	-9999	NA	No remarks	No remarks
2003-07-08	Sil4	B	50	0	0	-9999	NA	One Lymantridae larvae	No remarks
2003-07-08	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2003-07-08	Sil4	D	10	0	0	-9999	NA	No remarks	No remarks
2003-07-15	Sil1	A	0	4	46	-9999	NA	No remarks	No remarks
2003-07-15	Sil1	B	0	3	47	-9999	NA	No remarks	No remarks
2003-07-15	Sil1	C	0	12	38	-9999	NA	No remarks	No remarks
2003-07-15	Sil1	D	0	6	44	-9999	NA	No remarks	No remarks
2003-07-15	Sil2	A	0	3	47	-9999	NA	No remarks	No remarks
2003-07-15	Sil3	B	1	3	46	-9999	NA	No remarks	No remarks
2003-07-15	Sil3	C	0	2	48	-9999	NA	No remarks	No remarks
2003-07-15	Sil3	D	0	4	46	-9999	NA	No remarks	No remarks
2003-07-15	Sil4	A	48	2	0	-9999	NA	No remarks	No remarks
2003-07-15	Sil2	B	0	34	16	-9999	NA	No remarks	No remarks
2003-07-15	Sil2	C	0	0	1	-9999	NA	No remarks	No remarks
2003-07-15	Sil2	D	3	44	3	-9999	NA	No remarks	No remarks
2003-07-15	Sil3	A	9	3	38	-9999	NA	No remarks	No remarks
2003-07-15	Sil4	B	43	7	0	-9999	NA	No remarks	No remarks
2003-07-15	Sil4	C	10	0	0	-9999	NA	No remarks	No remarks
2003-07-15	Sil4	D	50	0	0	-9999	NA	No remarks	No remarks
2003-07-22	Sil1	B	0	0	50	-9999	NA	No remarks	No remarks
2003-07-22	Sil1	C	0	0	50	-9999	NA	No remarks	No remarks
2003-07-22	Sil1	D	0	0	50	-9999	NA	No remarks	No remarks
2003-07-22	Sil2	A	0	0	50	-9999	NA	No remarks	No remarks
2003-07-22	Sil3	C	0	0	50	-9999	NA	No remarks	No remarks
2003-07-22	Sil3	D	0	0	50	-9999	NA	No remarks	No remarks
2003-07-22	Sil4	A	2	48	0	-9999	NA	No remarks	No remarks
2003-07-22	Sil4	B	12	26	12	-9999	NA	No remarks	No remarks
2003-07-22	Sil1	A	0	0	50	-9999	NA	No remarks	No remarks
2003-07-22	Sil2	B	0	2	48	-9999	NA	No remarks	No remarks
2003-07-22	Sil2	C	0	0	1	-9999	NA	No remarks	No remarks
2003-07-22	Sil2	D	0	2	48	-9999	NA	No remarks	No remarks
2003-07-22	Sil3	A	0	0	50	-9999	NA	No remarks	No remarks
2003-07-22	Sil3	B	0	1	49	-9999	NA	No remarks	No remarks
2003-07-22	Sil4	C	24	7	0	-9999	NA	No remarks	No remarks
2003-07-22	Sil4	D	15	35	0	-9999	NA	No remarks	No remarks
2003-07-29	Sil2	C	0	0	1	-9999	NA	No remarks	No remarks
2003-07-29	Sil2	D	0	0	50	-9999	NA	No remarks	No remarks
2003-07-29	Sil3	A	0	0	50	-9999	NA	No remarks	No remarks
2003-07-29	Sil3	B	0	0	50	-9999	NA	No remarks	No remarks
2003-07-29	Sil4	C	3	26	2	-9999	NA	No remarks	No remarks
2003-07-29	Sil4	D	3	24	23	-9999	NA	No remarks	No remarks
2003-07-29	Sil2	A	0	0	50	-9999	NA	No remarks	No remarks
2003-07-29	Sil2	B	0	0	50	-9999	NA	No remarks	No remarks
2003-07-29	Sil3	C	0	0	50	-9999	NA	No remarks	No remarks
2003-07-29	Sil3	D	0	0	50	-9999	NA	No remarks	No remarks
